1,Lv.1,たいあたり
1,Lv.3,なきごえ
1,Lv.7,やどりぎのタネ
1,Lv.9,つるのムチ
1,Lv.13,どくのこな
1,Lv.13,ねむりごな
1,Lv.15,とっしん
1,Lv.19,はっぱカッター
1,Lv.21,あまいかおり
1,Lv.25,せいちょう
1,Lv.27,すてみタックル
1,Lv.31,なやみのタネ
1,Lv.33,こうごうせい
1,Lv.37,タネばくだん
2,Lv.1,たいあたり
2,Lv.1,なきごえ
2,Lv.1,やどりぎのタネ
2,Lv.3,なきごえ
2,Lv.7,やどりぎのタネ
2,Lv.9,つるのムチ
2,Lv.13,どくのこな
2,Lv.13,ねむりごな
2,Lv.15,とっしん
2,Lv.20,はっぱカッター
2,Lv.23,あまいかおり
2,Lv.28,せいちょう
2,Lv.31,すてみタックル
2,Lv.36,なやみのタネ
2,Lv.39,こうごうせい
2,Lv.44,ソーラービーム
3,Lv.1,たいあたり
3,Lv.1,なきごえ
3,Lv.1,やどりぎのタネ
3,Lv.1,つるのムチ
3,Lv.3,なきごえ
3,Lv.7,やどりぎのタネ
3,Lv.9,つるのムチ
3,Lv.13,どくのこな
3,Lv.13,ねむりごな
3,Lv.15,とっしん
3,Lv.20,はっぱカッター
3,Lv.23,あまいかおり
3,Lv.28,せいちょう
3,Lv.31,すてみタックル
3,Lv.32,はなびらのまい
3,Lv.39,なやみのタネ
3,Lv.45,こうごうせい
3,Lv.53,ソーラービーム
4,Lv.1,ひっかく
4,Lv.1,なきごえ
4,Lv.7,ひのこ
4,Lv.10,えんまく
4,Lv.16,りゅうのいかり
4,Lv.19,こわいかお
4,Lv.25,ほのおのキバ
4,Lv.28,きりさく
4,Lv.34,かえんほうしゃ
4,Lv.37,ほのおのうず
5,Lv.1,ひっかく
5,Lv.1,なきごえ
5,Lv.1,ひのこ
5,Lv.7,ひのこ
5,Lv.10,えんまく
5,Lv.17,りゅうのいかり
5,Lv.21,こわいかお
5,Lv.28,ほのおのキバ
5,Lv.32,きりさく
5,Lv.39,かえんほうしゃ
5,Lv.43,ほのおのうず
6,Lv.1,ドラゴンクロー
6,Lv.1,シャドークロー
6,Lv.1,エアスラッシュ
6,Lv.1,ひっかく
6,Lv.1,なきごえ
6,Lv.1,ひのこ
6,Lv.1,えんまく
6,Lv.7,ひのこ
6,Lv.10,えんまく
6,Lv.17,りゅうのいかり
6,Lv.21,こわいかお
6,Lv.28,ほのおのキバ
6,Lv.32,きりさく
6,Lv.36,つばさでうつ
6,Lv.42,かえんほうしゃ
6,Lv.49,ほのおのうず
6,Lv.59,ねっぷう
6,Lv.66,フレアドライブ
7,Lv.1,たいあたり
7,Lv.4,しっぽをふる
7,Lv.7,あわ
7,Lv.10,からにこもる
7,Lv.13,みずでっぽう
7,Lv.16,かみつく
7,Lv.19,こうそくスピン
7,Lv.22,まもる
7,Lv.25,みずのはどう
7,Lv.28,アクアテール
7,Lv.31,ロケットずつき
7,Lv.34,あまごい (DP)
7,Lv.34,てっぺき (Pt/HS)
7,Lv.37,ハイドロポンプ (DP)
7,Lv.37,あまごい (Pt/HS)
7,Lv.40,ハイドロポンプ (Pt/HS)
8,Lv.1,たいあたり
8,Lv.1,しっぽをふる
8,Lv.1,あわ
8,Lv.4,しっぽをふる
8,Lv.7,あわ
8,Lv.10,からにこもる
8,Lv.13,みずでっぽう
8,Lv.16,かみつく
8,Lv.20,こうそくスピン
8,Lv.24,まもる
8,Lv.28,みずのはどう
8,Lv.32,アクアテール
8,Lv.36,ロケットずつき
8,Lv.40,あまごい (DP)
8,Lv.40,てっぺき (Pt/HS)
8,Lv.44,ハイドロポンプ (DP)
8,Lv.44,あまごい (Pt/HS)
8,Lv.48,ハイドロポンプ (Pt/HS)
9,Lv.1,ラスターカノン
9,Lv.1,たいあたり
9,Lv.1,しっぽをふる
9,Lv.1,あわ
9,Lv.1,からにこもる
9,Lv.4,しっぽをふる
9,Lv.7,あわ
9,Lv.10,からにこもる
9,Lv.13,みずでっぽう
9,Lv.16,かみつく
9,Lv.20,こうそくスピン
9,Lv.24,まもる
9,Lv.28,みずのはどう
9,Lv.32,アクアテール
9,Lv.39,ロケットずつき
9,Lv.46,あまごい (DP)
9,Lv.46,てっぺき (Pt/HS)
9,Lv.53,ハイドロポンプ (DP)
9,Lv.53,あまごい (Pt/HS)
9,Lv.60,ハイドロポンプ (Pt/HS)
10,Lv.1,たいあたり
10,Lv.1,いとをはく
10,Lv.15,むしくい (Pt/HS)
11,Lv.1,かたくなる
11,Lv.7,かたくなる
12,Lv.1,ねんりき
12,Lv.10,ねんりき
12,Lv.12,どくのこな
12,Lv.12,しびれごな
12,Lv.12,ねむりごな
12,Lv.16,かぜおこし
12,Lv.18,ちょうおんぱ
12,Lv.22,ふきとばし
12,Lv.24,サイケこうせん
12,Lv.28,ぎんいろのかぜ
12,Lv.30,おいかぜ
12,Lv.34,しんぴのまもり
12,Lv.36,ゆうわく
12,Lv.40,むしのさざめき
13,Lv.1,どくばり
13,Lv.1,いとをはく
13,Lv.15,むしくい (Pt/HS)
14,Lv.1,かたくなる
14,Lv.7,かたくなる
15,Lv.1,みだれづき
15,Lv.10,みだれづき
15,Lv.13,きあいだめ
15,Lv.16,ダブルニードル
15,Lv.19,いかり
15,Lv.22,おいうち
15,Lv.25,どくびし
15,Lv.28,ミサイルばり
15,Lv.31,こうそくいどう
15,Lv.34,ダメおし
15,Lv.37,どくづき
15,Lv.40,がむしゃら
16,Lv.1,たいあたり
16,Lv.5,すなかけ
16,Lv.9,かぜおこし
16,Lv.13,でんこうせっか
16,Lv.17,ふきとばし
16,Lv.21,たつまき
16,Lv.25,フェザーダンス
16,Lv.29,こうそくいどう
16,Lv.33,つばさでうつ
16,Lv.37,はねやすめ
16,Lv.41,おいかぜ
16,Lv.45,オウムがえし
16,Lv.49,エアスラッシュ
17,Lv.1,たいあたり
17,Lv.1,すなかけ
17,Lv.1,かぜおこし
17,Lv.5,すなかけ
17,Lv.9,かぜおこし
17,Lv.13,でんこうせっか
17,Lv.17,ふきとばし
17,Lv.22,たつまき
17,Lv.27,フェザーダンス
17,Lv.32,こうそくいどう
17,Lv.37,つばさでうつ
17,Lv.42,はねやすめ
17,Lv.47,おいかぜ
17,Lv.52,オウムがえし
17,Lv.57,エアスラッシュ
18,Lv.1,たいあたり
18,Lv.1,すなかけ
18,Lv.1,かぜおこし
18,Lv.1,でんこうせっか
18,Lv.5,すなかけ
18,Lv.9,かぜおこし
18,Lv.13,でんこうせっか
18,Lv.17,ふきとばし
18,Lv.22,たつまき
18,Lv.27,フェザーダンス
18,Lv.32,こうそくいどう
18,Lv.38,つばさでうつ
18,Lv.44,はねやすめ
18,Lv.50,おいかぜ
18,Lv.56,オウムがえし
18,Lv.62,エアスラッシュ
19,Lv.1,たいあたり
19,Lv.1,しっぽをふる
19,Lv.4,でんこうせっか
19,Lv.7,きあいだめ
19,Lv.10,かみつく
19,Lv.13,おいうち
19,Lv.16,ひっさつまえば
19,Lv.19,ふいうち
19,Lv.22,かみくだく
19,Lv.25,ダメおし
19,Lv.28,いかりのまえば
19,Lv.31,すてみタックル
19,Lv.34,がむしゃら
20,Lv.1,つるぎのまい
20,Lv.1,たいあたり
20,Lv.1,しっぽをふる
20,Lv.1,でんこうせっか
20,Lv.1,きあいだめ
20,Lv.4,でんこうせっか
20,Lv.7,きあいだめ
20,Lv.10,かみつく
20,Lv.13,おいうち
20,Lv.16,ひっさつまえば
20,Lv.19,ふいうち
20,Lv.20,こわいかお
20,Lv.24,かみくだく
20,Lv.29,ダメおし
20,Lv.34,いかりのまえば
20,Lv.39,すてみタックル
20,Lv.44,がむしゃら
21,Lv.1,つつく
21,Lv.1,なきごえ
21,Lv.5,にらみつける
21,Lv.9,みだれづき
21,Lv.13,おいうち
21,Lv.17,つばめがえし
21,Lv.21,オウムがえし
21,Lv.25,こうそくいどう
21,Lv.29,ダメおし
21,Lv.33,はねやすめ
21,Lv.37,ドリルくちばし
22,Lv.1,ついばむ
22,Lv.1,つつく
22,Lv.1,なきごえ
22,Lv.1,にらみつける
22,Lv.1,みだれづき
22,Lv.5,にらみつける
22,Lv.9,みだれづき
22,Lv.13,おいうち
22,Lv.17,つばめがえし
22,Lv.23,オウムがえし
22,Lv.29,こうそくいどう
22,Lv.35,ダメおし
22,Lv.41,はねやすめ
22,Lv.47,ドリルくちばし
23,Lv.1,まきつく
23,Lv.1,にらみつける
23,Lv.4,どくばり
23,Lv.9,かみつく
23,Lv.12,へびにらみ
23,Lv.17,いやなおと
23,Lv.20,ようかいえき
23,Lv.25,たくわえる
23,Lv.25,のみこむ
23,Lv.25,はきだす
23,Lv.28,どろばくだん
23,Lv.33,いえき
23,Lv.36,くろいきり
23,Lv.41,ダストシュート
24,Lv.1,こおりのキバ
24,Lv.1,かみなりのキバ
24,Lv.1,ほのおのキバ
24,Lv.1,まきつく
24,Lv.1,にらみつける
24,Lv.1,どくばり
24,Lv.1,かみつく
24,Lv.4,どくばり
24,Lv.9,かみつく
24,Lv.12,へびにらみ
24,Lv.17,いやなおと
24,Lv.20,ようかいえき
24,Lv.22,かみくだく
24,Lv.28,たくわえる
24,Lv.28,のみこむ
24,Lv.28,はきだす
24,Lv.34,どろばくだん
24,Lv.42,いえき
24,Lv.48,くろいきり
24,Lv.56,ダストシュート
25,Lv.1,でんきショック
25,Lv.1,なきごえ
25,Lv.5,しっぽをふる
25,Lv.10,でんじは
25,Lv.13,でんこうせっか
25,Lv.18,かげぶんしん
25,Lv.21,たたきつける
25,Lv.26,10まんボルト
25,Lv.29,フェイント
25,Lv.34,こうそくいどう
25,Lv.37,ほうでん
25,Lv.42,ひかりのかべ
